id,name,description,preview,embedding
550748,MSfxP9 - 167 - (Bass Sound Effect),"This sound or sounds was created through the help of VST's, time shifting, parametric EQ, cutting, sampling, layering and many other methods of sound manipulation.",https://cdn.freesound.org/previews/550/550748_9497060-lq.mp3,"[-0.09389442, -0.026869625, 0.007875457, -0.059879262, -0.12544149, 0.015467401, -0.02439536, -0.021328943, 0.02263976, -0.0105403615, 0.008491204, -0.04954648, -0.052608907, -0.041364793, -0.01912804, -0.022569839, 0.08110024, 0.047312457, 0.0649123, -0.059520442, 0.089576975, 0.06584525, -0.03693459, 0.010691551, 0.08371984, 0.004805653, -0.03583602, 0.007439545, 0.11451225, -0.049601894, 0.012587525, 0.04124047, 0.024138812, 0.018799882, -0.12706774, -0.058289677, -0.006404545, 0.0019473465, -0.023546461, -0.04339881, -0.029108165, 0.052723967, 0.0013848791, -0.08525863, -0.021252677, 0.006433783, -0.053121667, -0.056167703, -0.039236628, 0.0033275073, -0.017521882, -0.01862703, -0.03513479, 0.028420564, 0.03322061, 0.047847874, 0.052808546, 0.032964326, 0.051781658, -0.01721967, 0.040492233, 0.031324275, -0.00067551923, -0.007711655, 0.019331256, -0.056571078, 0.0048242044, 0.0114654275, 0.04008862, -0.085900344, -0.04943541, 0.006770539, -0.04273878, 0.038370427, 0.01787216, -0.019741688, 0.0412807, -0.01328101, 0.0038677612, 0.040200092, 0.039801963, 0.04191512, -0.053362872, -0.026184607, -0.051902723, 0.065313034, 0.011254124, -0.051161095, 0.0009541921, -0.029063718, -0.05163717, -0.09408316, -0.07772151, 0.0041789897, 0.03929032, -0.06318063, -0.03649722, 0.017573347, 0.16390142, 0.018804586, 0.035473946, -0.05968599, -0.0409004, 0.03743943, -0.010612047, -0.07943856, 0.0027818826, 0.042678464, -0.03518805, -0.040796142, -0.04465053, -0.022937618, -0.023369858, -0.09709443, 0.044402115, 0.05179408, -0.1071903, -0.0003578809, -0.0115585, -0.02797555, 0.044664748, -0.029619073, -0.153717, 0.058747977, 0.05540483, -0.0023862405, -0.012824311, -4.047377e-34, 0.06327291, 0.11247677, 0.02545374, -0.022914175, 0.083829425, -0.004577712, -0.07058511, -0.024995035, 0.042697348, 0.010962141, 0.028972022, -0.048735067, 0.04158047, 0.014184107, -0.009929174, -0.15145934, -0.06216845, 0.050293144, -0.052614223, -0.019057399, -0.03198501, 0.00965178, 0.06807591, 0.0008206873, 0.039698485, 0.045546956, -0.009484759, -0.06435055, 0.017535206, -0.0010704938, -0.042231817, 0.017092593, -0.0739748, -0.02221058, 0.012778797, 0.07961117, 0.06391927, 0.0036674317, 0.025122304, -0.0014456158, 0.06867538, -0.019226586, -0.025762796, -0.021640463, -0.01025442, -0.058062665, -0.027329305, 0.07133065, 0.030586675, 0.051666506, 0.045231316, 0.046522368, 0.037200835, 0.0041519925, 0.04909651, 0.029228432, 0.11800223, -0.06045142, 0.02001468, 0.010048899, 0.03629832, 0.0009185576, 0.054404628, -0.027451256, 0.020611342, 0.0062788227, -0.06340228, -0.05806943, 0.11483476, -0.020629948, -0.035538647, 0.013006502, -0.014443053, -0.05928147, -0.04519185, -0.012112332, -0.046837803, 0.026033383, 0.024844073, -0.019264204, -0.13160475, 0.0134624755, -0.04716327, -0.08071255, 0.028771864, 0.057991788, 0.040840913, -0.07598847, -0.00023649527, -0.081138976, -0.09217502, -0.0037413728, 0.011901179, 0.011939149, -0.037782587, -1.2032723e-33, -0.0143324565, 0.10220558, -0.014150542, 0.07887565, 0.019734126, 0.02588321, 0.022165501, 0.04351538, -0.0059916894, 0.036311775, 0.0032936493, -0.045174554, 0.029294517, -0.012914041, -0.034130238, -0.006276796, 0.006524465, -0.04172856, 0.049466778, 0.021127468, 0.04509025, 0.005920423, 0.019207373, -0.042005617, -0.052433528, 0.045622773, -0.025193354, -0.0047687367, 0.027043108, 0.017856268, -0.10508758, -0.036548484, 0.025346143, -0.08602253, 0.022857387, 0.042447075, 0.077466995, 0.043649316, 0.021123655, -0.11990879, -0.049022835, 0.0469854, 0.06241933, 0.014697671, -0.078764886, 0.07822202, -0.025931211, 0.07577136, -0.05835388, 0.010612695, 0.122929335, 0.0007530744, 0.1306522, 0.0016587097, -0.06831176, 0.0015057399, -0.053771526, -0.053575426, 0.07626674, 0.004976295, -0.0026109903, 0.036451306, -0.02411044, -0.1118279, 0.042238895, 0.05203494, 0.002084026, -0.08142767, -0.041866075, -0.059060756, 0.04825312, 0.066277064, 0.0057785795, -0.053236023, -0.03545826, -0.12113336, -0.092712425, -0.06995256, -0.07139386, 0.06988543, -0.014304605, -0.07165697, 0.074678674, 0.008693919, -0.07715848, 0.06815458, -0.03290189, 0.031286817, -0.01377237, 0.070250034, -0.062473685, 0.06977707, 0.060061906, 0.017626518, 0.04833968, -2.7624697e-08, -0.0047002574, 0.0029018251, -0.008173475, -0.03667011, 0.00592365, -0.012336005, 0.07917446, -0.0326164, 0.046236932, -0.076150395, -0.014059301, -0.02489407, 0.028270515, 0.053266812, 0.05434669, -0.0066600945, -0.03585121, 0.075011514, -0.037322123, -0.12501658, 0.039831847, 0.034734096, 0.08315054, -0.011743826, -0.026220039, 0.098612554, -0.031403963, 0.008402079, 0.029023271, 0.008308566, -0.021604713, 0.11313469, 0.031173829, -0.0064919926, -0.03562918, 0.05120523, -0.0594442, 0.01594155, -0.02402372, 0.00313607, -0.027905773, 0.0328902, -0.050865587, 0.04121129, -0.015539093, 0.016036393, 0.038558464, -0.06029621, -0.03094329, 0.06402649, 0.016018672, 0.094323, 0.043646306, -0.00778842, 0.007973529, 0.088086225, -0.02950818, -0.015251367, -0.007719032, 0.0334008, -0.046104312, 0.05188028, 0.05567484, 0.052424453]"
166859,Listen & compliment environmental sounds -desk.mp3,"Group Improvisations recorded as part of Sound Master Class at Duncan of Jordanstone College of Art & Design, Dundee, October 2012.",https://cdn.freesound.org/previews/166/166859_3049088-lq.mp3,"[-0.038605228, -0.07332181, -0.022928733, -0.028625457, -0.058873933, 0.03792765, 0.010791377, -0.15202405, 0.011646399, -0.03004725, -0.033892404, 0.036561966, 0.06770297, -0.09027268, 0.030239552, -0.021425797, 0.025355926, 0.042521164, 0.06627914, -0.061174832, 0.027046217, 0.07016997, 0.008510042, 0.010029876, -0.025948683, 0.039471865, 0.019785434, -0.0031876923, 0.060877778, -0.03342617, -0.041493513, 0.012486827, 0.017636122, -0.021890014, 0.042230137, 0.07277321, -0.022409838, 0.057616778, -0.007416255, 0.012509424, -0.024963982, 0.103443414, -0.047397822, -0.039365627, -0.026811427, -0.011009404, -0.09305997, -0.1012343, -0.055285636, 0.043404788, -0.026140321, -0.04224516, -0.034912962, -0.048396915, -0.027242495, -0.005351542, -0.009177783, -0.020997042, 0.054981492, -0.05344473, 0.018390257, 0.008333988, -0.040967498, -0.0302802, 0.02279843, 0.010260325, 0.03245951, 0.13499916, 0.04819359, -0.062802084, 0.0115916105, -0.051420152, -0.00079802034, 0.023082547, 0.05708153, 0.0013234657, -0.02522291, -0.06190995, -0.09830075, -0.035946667, 0.034108594, -0.03833551, -0.01107198, -0.017799951, -0.031989917, -0.04826489, -0.025120597, 0.028961359, -0.04744999, -0.03584341, -0.07362048, 0.003415143, -0.07958185, -0.07519283, 0.08007173, -0.018814223, 0.009093446, -0.053311914, 0.13714547, 0.07582117, -0.034741558, -0.011541185, 0.006271453, -0.025162682, -0.025333147, -0.05000001, -0.047969174, 0.04592654, 0.009236279, -0.016619122, 0.040494587, -0.023519155, -0.014604937, -0.036216293, 0.10967207, -0.032606594, -0.017292636, -0.011524188, 0.06933269, 0.059520695, 0.07937246, 0.055886187, 0.048087627, 0.046056893, -0.07479936, 0.004913654, -0.076187275, -2.2503126e-33, 0.056692496, -0.01929345, 0.072201185, 0.05105522, 0.14960295, -0.11113322, -0.05978207, 0.030775495, -0.041019402, 0.03253054, 0.051897224, -0.05372857, 0.057387095, 0.0654286, 0.033521093, -0.017225234, -0.038198836, 0.034079112, -0.028000314, 0.01026604, -0.10614032, 0.10815548, 0.06872101, -0.008283796, -0.03929981, 0.0759534, -0.023054825, -0.028291965, 0.07143332, 0.018027948, 0.0094635775, -0.022394666, -0.100876994, -0.024645872, -0.0029916037, 0.08914413, -0.008580985, -0.050100252, 0.012985145, -0.045235585, 0.02620561, -0.0044053528, -0.0064837676, -0.063191764, -0.021473927, 0.052744597, -0.013030324, 0.07868233, 0.058091514, 0.040844873, -0.045238066, 0.045020152, -0.03870216, -0.023984436, 0.014968457, -0.03700114, 0.04149177, 0.031902175, 0.0751238, -0.022311585, 0.073962666, 0.08517027, -0.008010129, 0.01995087, 0.01762118, 0.049938392, 0.002981001, -0.04381302, 0.1688676, -0.083141774, -0.060838696, -0.027481055, -0.0055554667, -0.019143293, 0.012336524, -0.046264015, -0.065085, -0.007939924, -0.046710294, 0.08671067, -0.09536207, 0.031615905, -0.044372857, -0.015994284, -0.038787186, 0.034989383, 0.053082883, -0.02909727, -0.042143397, 0.05474292, -0.09261465, 0.0060184207, -0.0018290346, 0.08255329, -0.07109552, -1.698062e-33, 0.08887697, 0.091346964, 0.04230318, 0.07367746, 0.08463918, 0.034242015, -0.0038748293, -0.004849248, 0.008621618, 0.05007177, -0.012557058, 0.0050079697, 0.045055076, -0.04909248, -0.02913163, -0.04304448, -0.02223793, -0.00036068194, 0.056395963, 0.072635494, 0.036729354, -0.016928082, 0.13329485, 0.008051091, -0.054281287, 0.011748205, -0.0088130785, 0.045956407, -0.049036015, 0.026225986, 0.06210957, -0.008005735, -0.02530458, -0.1116492, -0.0634636, -0.01062085, -0.009864267, 0.052048016, -0.062904224, 0.011474868, -0.032972757, 0.004423307, -0.0486145, 0.038167663, -0.03511672, -0.043197766, 0.033257972, 0.06640553, -0.023004921, -0.02413794, -0.012597596, -0.021503793, -0.003322467, -0.087487474, 0.0032488112, 0.0056645684, 0.035263687, -0.06471987, -0.02221274, 0.123467565, -0.027604092, 0.015637696, -0.030110361, -0.10192685, 0.03429454, 0.034273107, -0.010267281, -0.015354245, 0.020683257, 0.056010082, -0.026751159, 0.010330963, -0.016426062, 0.015532068, -0.051388804, -0.02032219, -0.0037771508, -0.051128272, 0.00100589, -0.032464072, -0.05131489, -0.10358809, -0.045814566, 0.11474439, -0.050850518, 0.047589894, 0.014408242, 0.045544807, -0.0010346292, 0.0766551, 0.08508112, 0.013947851, 0.061065074, -0.053719316, -0.01436331, -2.7212543e-08, -0.06345932, 0.12228719, -0.0032462287, -0.015852906, 0.007860549, -0.012541827, 0.06440014, -0.068857424, -0.00047343358, 0.014744237, 0.063451186, -0.10766255, 0.022303924, -0.01062049, -0.010635076, 0.0078072166, 0.011370443, 0.07507008, -0.057629045, -0.053843323, 0.047638696, 0.020703053, 0.027768034, -0.11610593, -0.06442188, 0.016919136, -0.017310293, -0.057498425, -0.08300075, 0.040267065, -0.0808104, 0.08799846, -0.01867505, 0.007544827, -0.009327134, -0.082762875, -0.038612362, -0.0098640695, -0.0180496, -0.028347516, -0.0051773814, -0.013525507, 0.025933562, 0.016587209, -0.046754334, 0.032542516, 0.031456474, -0.012687203, -0.082955346, 0.08389246, -0.056261487, 0.020263968, -0.017677743, 0.058933984, 0.03240187, 0.02051, -0.044811424, 0.019484144, -0.03143249, -0.026260493, 0.025859056, 0.0037616563, -0.06753038, -0.052075848]"
166860,Listen & compliment environmental sounds -room.mp3,"Group Improvisations recorded as part of Sound Master Class at Duncan of Jordanstone College of Art & Design, Dundee, October 2012.",https://cdn.freesound.org/previews/166/166860_3049088-lq.mp3,"[-0.038605228, -0.07332181, -0.022928733, -0.028625457, -0.058873933, 0.03792765, 0.010791377, -0.15202405, 0.011646399, -0.03004725, -0.033892404, 0.036561966, 0.06770297, -0.09027268, 0.030239552, -0.021425797, 0.025355926, 0.042521164, 0.06627914, -0.061174832, 0.027046217, 0.07016997, 0.008510042, 0.010029876, -0.025948683, 0.039471865, 0.019785434, -0.0031876923, 0.060877778, -0.03342617, -0.041493513, 0.012486827, 0.017636122, -0.021890014, 0.042230137, 0.07277321, -0.022409838, 0.057616778, -0.007416255, 0.012509424, -0.024963982, 0.103443414, -0.047397822, -0.039365627, -0.026811427, -0.011009404, -0.09305997, -0.1012343, -0.055285636, 0.043404788, -0.026140321, -0.04224516, -0.034912962, -0.048396915, -0.027242495, -0.005351542, -0.009177783, -0.020997042, 0.054981492, -0.05344473, 0.018390257, 0.008333988, -0.040967498, -0.0302802, 0.02279843, 0.010260325, 0.03245951, 0.13499916, 0.04819359, -0.062802084, 0.0115916105, -0.051420152, -0.00079802034, 0.023082547, 0.05708153, 0.0013234657, -0.02522291, -0.06190995, -0.09830075, -0.035946667, 0.034108594, -0.03833551, -0.01107198, -0.017799951, -0.031989917, -0.04826489, -0.025120597, 0.028961359, -0.04744999, -0.03584341, -0.07362048, 0.003415143, -0.07958185, -0.07519283, 0.08007173, -0.018814223, 0.009093446, -0.053311914, 0.13714547, 0.07582117, -0.034741558, -0.011541185, 0.006271453, -0.025162682, -0.025333147, -0.05000001, -0.047969174, 0.04592654, 0.009236279, -0.016619122, 0.040494587, -0.023519155, -0.014604937, -0.036216293, 0.10967207, -0.032606594, -0.017292636, -0.011524188, 0.06933269, 0.059520695, 0.07937246, 0.055886187, 0.048087627, 0.046056893, -0.07479936, 0.004913654, -0.076187275, -2.2503126e-33, 0.056692496, -0.01929345, 0.072201185, 0.05105522, 0.14960295, -0.11113322, -0.05978207, 0.030775495, -0.041019402, 0.03253054, 0.051897224, -0.05372857, 0.057387095, 0.0654286, 0.033521093, -0.017225234, -0.038198836, 0.034079112, -0.028000314, 0.01026604, -0.10614032, 0.10815548, 0.06872101, -0.008283796, -0.03929981, 0.0759534, -0.023054825, -0.028291965, 0.07143332, 0.018027948, 0.0094635775, -0.022394666, -0.100876994, -0.024645872, -0.0029916037, 0.08914413, -0.008580985, -0.050100252, 0.012985145, -0.045235585, 0.02620561, -0.0044053528, -0.0064837676, -0.063191764, -0.021473927, 0.052744597, -0.013030324, 0.07868233, 0.058091514, 0.040844873, -0.045238066, 0.045020152, -0.03870216, -0.023984436, 0.014968457, -0.03700114, 0.04149177, 0.031902175, 0.0751238, -0.022311585, 0.073962666, 0.08517027, -0.008010129, 0.01995087, 0.01762118, 0.049938392, 0.002981001, -0.04381302, 0.1688676, -0.083141774, -0.060838696, -0.027481055, -0.0055554667, -0.019143293, 0.012336524, -0.046264015, -0.065085, -0.007939924, -0.046710294, 0.08671067, -0.09536207, 0.031615905, -0.044372857, -0.015994284, -0.038787186, 0.034989383, 0.053082883, -0.02909727, -0.042143397, 0.05474292, -0.09261465, 0.0060184207, -0.0018290346, 0.08255329, -0.07109552, -1.698062e-33, 0.08887697, 0.091346964, 0.04230318, 0.07367746, 0.08463918, 0.034242015, -0.0038748293, -0.004849248, 0.008621618, 0.05007177, -0.012557058, 0.0050079697, 0.045055076, -0.04909248, -0.02913163, -0.04304448, -0.02223793, -0.00036068194, 0.056395963, 0.072635494, 0.036729354, -0.016928082, 0.13329485, 0.008051091, -0.054281287, 0.011748205, -0.0088130785, 0.045956407, -0.049036015, 0.026225986, 0.06210957, -0.008005735, -0.02530458, -0.1116492, -0.0634636, -0.01062085, -0.009864267, 0.052048016, -0.062904224, 0.011474868, -0.032972757, 0.004423307, -0.0486145, 0.038167663, -0.03511672, -0.043197766, 0.033257972, 0.06640553, -0.023004921, -0.02413794, -0.012597596, -0.021503793, -0.003322467, -0.087487474, 0.0032488112, 0.0056645684, 0.035263687, -0.06471987, -0.02221274, 0.123467565, -0.027604092, 0.015637696, -0.030110361, -0.10192685, 0.03429454, 0.034273107, -0.010267281, -0.015354245, 0.020683257, 0.056010082, -0.026751159, 0.010330963, -0.016426062, 0.015532068, -0.051388804, -0.02032219, -0.0037771508, -0.051128272, 0.00100589, -0.032464072, -0.05131489, -0.10358809, -0.045814566, 0.11474439, -0.050850518, 0.047589894, 0.014408242, 0.045544807, -0.0010346292, 0.0766551, 0.08508112, 0.013947851, 0.061065074, -0.053719316, -0.01436331, -2.7212543e-08, -0.06345932, 0.12228719, -0.0032462287, -0.015852906, 0.007860549, -0.012541827, 0.06440014, -0.068857424, -0.00047343358, 0.014744237, 0.063451186, -0.10766255, 0.022303924, -0.01062049, -0.010635076, 0.0078072166, 0.011370443, 0.07507008, -0.057629045, -0.053843323, 0.047638696, 0.020703053, 0.027768034, -0.11610593, -0.06442188, 0.016919136, -0.017310293, -0.057498425, -0.08300075, 0.040267065, -0.0808104, 0.08799846, -0.01867505, 0.007544827, -0.009327134, -0.082762875, -0.038612362, -0.0098640695, -0.0180496, -0.028347516, -0.0051773814, -0.013525507, 0.025933562, 0.016587209, -0.046754334, 0.032542516, 0.031456474, -0.012687203, -0.082955346, 0.08389246, -0.056261487, 0.020263968, -0.017677743, 0.058933984, 0.03240187, 0.02051, -0.044811424, 0.019484144, -0.03143249, -0.026260493, 0.025859056, 0.0037616563, -0.06753038, -0.052075848]"
166864,Listen & compliment environmental sounds -room.mp3,"Group Improvisations recorded as part of Sound Master Class at Duncan of Jordanstone College of Art & Design, Dundee, October 2012.",https://cdn.freesound.org/previews/166/166864_3049088-lq.mp3,"[-0.038605228, -0.07332181, -0.022928733, -0.028625457, -0.058873933, 0.03792765, 0.010791377, -0.15202405, 0.011646399, -0.03004725, -0.033892404, 0.036561966, 0.06770297, -0.09027268, 0.030239552, -0.021425797, 0.025355926, 0.042521164, 0.06627914, -0.061174832, 0.027046217, 0.07016997, 0.008510042, 0.010029876, -0.025948683, 0.039471865, 0.019785434, -0.0031876923, 0.060877778, -0.03342617, -0.041493513, 0.012486827, 0.017636122, -0.021890014, 0.042230137, 0.07277321, -0.022409838, 0.057616778, -0.007416255, 0.012509424, -0.024963982, 0.103443414, -0.047397822, -0.039365627, -0.026811427, -0.011009404, -0.09305997, -0.1012343, -0.055285636, 0.043404788, -0.026140321, -0.04224516, -0.034912962, -0.048396915, -0.027242495, -0.005351542, -0.009177783, -0.020997042, 0.054981492, -0.05344473, 0.018390257, 0.008333988, -0.040967498, -0.0302802, 0.02279843, 0.010260325, 0.03245951, 0.13499916, 0.04819359, -0.062802084, 0.0115916105, -0.051420152, -0.00079802034, 0.023082547, 0.05708153, 0.0013234657, -0.02522291, -0.06190995, -0.09830075, -0.035946667, 0.034108594, -0.03833551, -0.01107198, -0.017799951, -0.031989917, -0.04826489, -0.025120597, 0.028961359, -0.04744999, -0.03584341, -0.07362048, 0.003415143, -0.07958185, -0.07519283, 0.08007173, -0.018814223, 0.009093446, -0.053311914, 0.13714547, 0.07582117, -0.034741558, -0.011541185, 0.006271453, -0.025162682, -0.025333147, -0.05000001, -0.047969174, 0.04592654, 0.009236279, -0.016619122, 0.040494587, -0.023519155, -0.014604937, -0.036216293, 0.10967207, -0.032606594, -0.017292636, -0.011524188, 0.06933269, 0.059520695, 0.07937246, 0.055886187, 0.048087627, 0.046056893, -0.07479936, 0.004913654, -0.076187275, -2.2503126e-33, 0.056692496, -0.01929345, 0.072201185, 0.05105522, 0.14960295, -0.11113322, -0.05978207, 0.030775495, -0.041019402, 0.03253054, 0.051897224, -0.05372857, 0.057387095, 0.0654286, 0.033521093, -0.017225234, -0.038198836, 0.034079112, -0.028000314, 0.01026604, -0.10614032, 0.10815548, 0.06872101, -0.008283796, -0.03929981, 0.0759534, -0.023054825, -0.028291965, 0.07143332, 0.018027948, 0.0094635775, -0.022394666, -0.100876994, -0.024645872, -0.0029916037, 0.08914413, -0.008580985, -0.050100252, 0.012985145, -0.045235585, 0.02620561, -0.0044053528, -0.0064837676, -0.063191764, -0.021473927, 0.052744597, -0.013030324, 0.07868233, 0.058091514, 0.040844873, -0.045238066, 0.045020152, -0.03870216, -0.023984436, 0.014968457, -0.03700114, 0.04149177, 0.031902175, 0.0751238, -0.022311585, 0.073962666, 0.08517027, -0.008010129, 0.01995087, 0.01762118, 0.049938392, 0.002981001, -0.04381302, 0.1688676, -0.083141774, -0.060838696, -0.027481055, -0.0055554667, -0.019143293, 0.012336524, -0.046264015, -0.065085, -0.007939924, -0.046710294, 0.08671067, -0.09536207, 0.031615905, -0.044372857, -0.015994284, -0.038787186, 0.034989383, 0.053082883, -0.02909727, -0.042143397, 0.05474292, -0.09261465, 0.0060184207, -0.0018290346, 0.08255329, -0.07109552, -1.698062e-33, 0.08887697, 0.091346964, 0.04230318, 0.07367746, 0.08463918, 0.034242015, -0.0038748293, -0.004849248, 0.008621618, 0.05007177, -0.012557058, 0.0050079697, 0.045055076, -0.04909248, -0.02913163, -0.04304448, -0.02223793, -0.00036068194, 0.056395963, 0.072635494, 0.036729354, -0.016928082, 0.13329485, 0.008051091, -0.054281287, 0.011748205, -0.0088130785, 0.045956407, -0.049036015, 0.026225986, 0.06210957, -0.008005735, -0.02530458, -0.1116492, -0.0634636, -0.01062085, -0.009864267, 0.052048016, -0.062904224, 0.011474868, -0.032972757, 0.004423307, -0.0486145, 0.038167663, -0.03511672, -0.043197766, 0.033257972, 0.06640553, -0.023004921, -0.02413794, -0.012597596, -0.021503793, -0.003322467, -0.087487474, 0.0032488112, 0.0056645684, 0.035263687, -0.06471987, -0.02221274, 0.123467565, -0.027604092, 0.015637696, -0.030110361, -0.10192685, 0.03429454, 0.034273107, -0.010267281, -0.015354245, 0.020683257, 0.056010082, -0.026751159, 0.010330963, -0.016426062, 0.015532068, -0.051388804, -0.02032219, -0.0037771508, -0.051128272, 0.00100589, -0.032464072, -0.05131489, -0.10358809, -0.045814566, 0.11474439, -0.050850518, 0.047589894, 0.014408242, 0.045544807, -0.0010346292, 0.0766551, 0.08508112, 0.013947851, 0.061065074, -0.053719316, -0.01436331, -2.7212543e-08, -0.06345932, 0.12228719, -0.0032462287, -0.015852906, 0.007860549, -0.012541827, 0.06440014, -0.068857424, -0.00047343358, 0.014744237, 0.063451186, -0.10766255, 0.022303924, -0.01062049, -0.010635076, 0.0078072166, 0.011370443, 0.07507008, -0.057629045, -0.053843323, 0.047638696, 0.020703053, 0.027768034, -0.11610593, -0.06442188, 0.016919136, -0.017310293, -0.057498425, -0.08300075, 0.040267065, -0.0808104, 0.08799846, -0.01867505, 0.007544827, -0.009327134, -0.082762875, -0.038612362, -0.0098640695, -0.0180496, -0.028347516, -0.0051773814, -0.013525507, 0.025933562, 0.016587209, -0.046754334, 0.032542516, 0.031456474, -0.012687203, -0.082955346, 0.08389246, -0.056261487, 0.020263968, -0.017677743, 0.058933984, 0.03240187, 0.02051, -0.044811424, 0.019484144, -0.03143249, -0.026260493, 0.025859056, 0.0037616563, -0.06753038, -0.052075848]"
